achDebitTransId,achWithdrawalAmount,epsAcctNum,epsTranId,tranAmt,tranDate,tranType,efn,pic,postage,crid,masterMid,permitNumber,permitType,permitFinanceNumber,assessmentType,assessmentDetails,custRefNum1,custRefNum2,mailClass,disputeId
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505580,4.45,49993142,903791782,,,,MANIFEST AGGREGATED,,,862594547,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505542,4.28,49993142,903791782,,,,MANIFEST AGGREGATED,,,862642176,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506570,4.74,49993142,903791782,,,,MANIFEST AGGREGATED,,,862918840,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505535,4.54,49993142,903791782,,,,MANIFEST AGGREGATED,,,862551081,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505801,4.45,49993142,903791782,,,,MANIFEST AGGREGATED,,,862523207,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506471,4.7,49993142,903791782,,,,MANIFEST AGGREGATED,,,862870799,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506099,4.61,49993142,903791782,,,,MANIFEST AGGREGATED,,,862824567,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505887,4.54,49993142,903791782,,,,MANIFEST AGGREGATED,,,862480173,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505900,4.25,49993142,903791782,,,,MANIFEST AGGREGATED,,,862458787,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505306,4.92,49993142,903791782,,,,MANIFEST AGGREGATED,,,862495386,FC,
13113095,5536.97,1000245755,1200783020,334.27,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9270190379178300072500,33.91,49993142,903791782,,,,MANIFEST AGGREGATED,,,862555497,EX,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506051,4.61,49993142,903791782,,,,MANIFEST AGGREGATED,,,862842420,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506501,4.32,49993142,903791782,,,,MANIFEST AGGREGATED,,,862886680,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505436,4.92,49993142,903791782,,,,MANIFEST AGGREGATED,,,862424048,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505894,4.74,49993142,903791782,,,,MANIFEST AGGREGATED,,,862661343,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505702,4.32,49993142,903791782,,,,MANIFEST AGGREGATED,,,862572014,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9234690379178300303256,10.5,49993142,903791782,,,,MANIFEST AGGREGATED,,1415015,862729628,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9234690379178300303263,7.2,49993142,903791782,,,,MANIFEST AGGREGATED,,,862755022,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506105,4.32,49993142,903791782,,,,MANIFEST AGGREGATED,,,862846823,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506518,4.28,49993142,903791782,,,,MANIFEST AGGREGATED,,,862907683,FC,
13113095,5536.97,1000245755,1200783020,334.27,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9270190379178300072593,26.26,49993142,903791782,,,,MANIFEST AGGREGATED,,,862890703,EX,
13113095,5536.97,1000245755,1200783020,334.27,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9270190379178300072562,32.76,49993142,903791782,,,,MANIFEST AGGREGATED,,,862798317,EX,
13113095,5536.97,1000245755,1200783020,334.27,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9270190379178300072531,32.76,49993142,903791782,,,,MANIFEST AGGREGATED,,,862457966,EX,
13113095,5536.97,1000245755,1200783020,334.27,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9270190379178300072555,26.26,49993142,903791782,,,,MANIFEST AGGREGATED,,,862880696,EX,
13113095,5536.97,1000245755,1200783020,334.27,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9270190379178300072586,30.2,49993142,903791782,,,,MANIFEST AGGREGATED,,,862895473,EX,
13113095,5536.97,1000245755,1200783020,334.27,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9270190379178300072524,32.76,49993142,903791782,,,,MANIFEST AGGREGATED,,,862550502,EX,
13113095,5536.97,1000245755,1200783020,334.27,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9270190379178300072517,32.76,49993142,903791782,,,,MANIFEST AGGREGATED,,,862755171,EX,
13113095,5536.97,1000245755,1200783020,334.27,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9270190379178300072494,30.2,49993142,903791782,,,,MANIFEST AGGREGATED,,,862392739,EX,
13113095,5536.97,1000245755,1200783020,334.27,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9270190379178300072579,28.2,49993142,903791782,,,,MANIFEST AGGREGATED,,,862843978,EX,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9234690379178300303249,7.2,49993142,903791782,,,,MANIFEST AGGREGATED,,,862464785,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505658,4.45,49993142,903791782,,,,MANIFEST AGGREGATED,,,862690900,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505085,4.25,49993142,903791782,,,,MANIFEST AGGREGATED,,,862341032,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505979,4.74,49993142,903791782,,,,MANIFEST AGGREGATED,,,862722907,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506440,4.32,49993142,903791782,,,,MANIFEST AGGREGATED,,,862888773,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505061,4.45,49993142,903791782,,,,MANIFEST AGGREGATED,,,862392789,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505290,5.07,49993142,903791782,,,,MANIFEST AGGREGATED,,,862594066,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506167,4.45,49993142,903791782,,,,MANIFEST AGGREGATED,,,862824587,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505764,4.74,49993142,903791782,,,,MANIFEST AGGREGATED,,,862476940,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506112,4.32,49993142,903791782,,,,MANIFEST AGGREGATED,,,862848049,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505665,4.61,49993142,903791782,,,,MANIFEST AGGREGATED,,,862715721,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506549,4.45,49993142,903791782,,,,MANIFEST AGGREGATED,,,862895751,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505672,4.54,49993142,903791782,,,,MANIFEST AGGREGATED,,,862457727,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506228,4.61,49993142,903791782,,,,MANIFEST AGGREGATED,,,862797692,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506242,4.74,49993142,903791782,,,,MANIFEST AGGREGATED,,,862861061,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9234690379178300303270,9.96,49993142,903791782,,,,MANIFEST AGGREGATED,,1415204,862729916,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505078,4.54,49993142,903791782,,,,MANIFEST AGGREGATED,,,862414732,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505092,4.32,49993142,903791782,,,,MANIFEST AGGREGATED,,,862386699,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505245,4.54,49993142,903791782,,,,MANIFEST AGGREGATED,,,862372501,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505443,4.14,49993142,903791782,,,,MANIFEST AGGREGATED,,,862524855,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505108,4.45,49993142,903791782,,,,MANIFEST AGGREGATED,,,862339047,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505740,4.45,49993142,903791782,,,,MANIFEST AGGREGATED,,,862546540,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505788,4.61,49993142,903791782,,,,MANIFEST AGGREGATED,,,862447385,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506259,4.54,49993142,903791782,,,,MANIFEST AGGREGATED,,,862860854,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506402,4.54,49993142,903791782,,,,MANIFEST AGGREGATED,,,862876365,FC,
13113095,5536.97,1000245755,1200783020,334.27,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9270190379178300072548,28.2,49993142,903791782,,,,MANIFEST AGGREGATED,,,862814103,EX,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505818,4.45,49993142,903791782,,,,MANIFEST AGGREGATED,,,862581214,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505597,4.14,49993142,903791782,,,,MANIFEST AGGREGATED,,,862611596,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505351,4.61,49993142,903791782,,,,MANIFEST AGGREGATED,,,862417980,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505368,4.74,49993142,903791782,,,,MANIFEST AGGREGATED,,,862464584,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506143,4.45,49993142,903791782,,,,MANIFEST AGGREGATED,,,862806633,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505573,4.7,49993142,903791782,,,,MANIFEST AGGREGATED,,,862492217,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505214,4.25,49993142,903791782,,,,MANIFEST AGGREGATED,,,862395941,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9234690379178300303225,7.2,49993142,903791782,,,,MANIFEST AGGREGATED,,,862527468,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505382,4.45,49993142,903791782,,,,MANIFEST AGGREGATED,,,862468014,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506396,4.32,49993142,903791782,,,,MANIFEST AGGREGATED,,,862879727,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506006,4.45,49993142,903791782,,,,MANIFEST AGGREGATED,,,862726817,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505009,4.61,49993142,903791782,,,,MANIFEST AGGREGATED,,,862350127,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505207,4.74,49993142,903791782,,,,MANIFEST AGGREGATED,,,862500060,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506174,4.7,49993142,903791782,,,,MANIFEST AGGREGATED,,,862855220,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505474,4.25,49993142,903791782,,,,MANIFEST AGGREGATED,,,862580810,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505603,4.32,49993142,903791782,,,,MANIFEST AGGREGATED,,,862617848,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506488,4.45,49993142,903791782,,,,MANIFEST AGGREGATED,,,862876913,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505924,5.56,49993142,903791782,,,,MANIFEST AGGREGATED,,,862555071,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505931,4.32,49993142,903791782,,,,MANIFEST AGGREGATED,,,862428026,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505870,4.45,49993142,903791782,,,,MANIFEST AGGREGATED,,,862500129,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505344,4.54,49993142,903791782,,,,MANIFEST AGGREGATED,,,862572222,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505139,4.42,49993142,903791782,,,,MANIFEST AGGREGATED,,,862501396,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506150,4.42,49993142,903791782,,,,MANIFEST AGGREGATED,,,862856727,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505993,4.7,49993142,903791782,,,,MANIFEST AGGREGATED,,,862829249,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506204,4.61,49993142,903791782,,,,MANIFEST AGGREGATED,,,862834031,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506334,4.25,49993142,903791782,,,,MANIFEST AGGREGATED,,,862801063,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505481,4.45,49993142,903791782,,,,MANIFEST AGGREGATED,,,862495431,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506457,4.61,49993142,903791782,,,,MANIFEST AGGREGATED,,,862869745,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506358,4.25,49993142,903791782,,,,MANIFEST AGGREGATED,,,862624036,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506068,4.12,49993142,903791782,,,,MANIFEST AGGREGATED,,,862784195,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506365,4.54,49993142,903791782,,,,MANIFEST AGGREGATED,,,862874938,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506389,4.54,49993142,903791782,,,,MANIFEST AGGREGATED,,,862849590,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506280,4.13,49993142,903791782,,,,MANIFEST AGGREGATED,,,862861856,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506129,4.7,49993142,903791782,,,,MANIFEST AGGREGATED,,,862839042,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505122,4.25,49993142,903791782,,,,MANIFEST AGGREGATED,,,862411933,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506426,4.74,49993142,903791782,,,,MANIFEST AGGREGATED,,,862885007,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506525,4.74,49993142,903791782,,,,MANIFEST AGGREGATED,,,862912570,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506013,4.45,49993142,903791782,,,,MANIFEST AGGREGATED,,,862726325,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506433,4.54,49993142,903791782,,,,MANIFEST AGGREGATED,,,862901975,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505115,4.32,49993142,903791782,,,,MANIFEST AGGREGATED,,,862350364,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505283,6.84,49993142,903791782,,,,MANIFEST AGGREGATED,,,862602093,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506020,4.25,49993142,903791782,,,,MANIFEST AGGREGATED,,,862829596,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506297,4.7,49993142,903791782,,,,MANIFEST AGGREGATED,,,862856780,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506198,4.54,49993142,903791782,,,,MANIFEST AGGREGATED,,,862834224,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506136,4.32,49993142,903791782,,,,MANIFEST AGGREGATED,,,862858864,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300506273,4.74,49993142,903791782,,,,MANIFEST AGGREGATED,,,862844573,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505023,4.32,49993142,903791782,,,,MANIFEST AGGREGATED,,,862377987,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505566,4.28,49993142,903791782,,,,MANIFEST AGGREGATED,,,862571208,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505849,4.61,49993142,903791782,,,,MANIFEST AGGREGATED,,,862747811,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505238,4.92,49993142,903791782,,,,MANIFEST AGGREGATED,,,862472475,FC,
13113095,5536.97,1000245755,1200783012,827.37,2026-07-29 18:16:10,PURCHASE,92750903791782000001583813,9200190379178300505320,4.25,49993142,903791782,,,,MANIFEST AGGREGATED,,,862555389,FC,
